file_name,name,name_readable
076696.jpg,fruit-tart,Fruit tart
076697.jpg,espresso-with-caffeine,"Espresso, with caffeine"
076703.jpg,water,Water
076704.jpg,salami,Salami
076705.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
076705.jpg,italian-salad-dressing,Italian salad dressing
076706.jpg,water,Water
076707.jpg,roll-of-half-white-or-white-flour-with-large-void,"Roll of half-white or white flour, with large void"
076707.jpg,cheese,Cheese
076707.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
076709.jpg,fruit-tart,Fruit tart
076713.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
076728.jpg,mixed-vegetables,Mixed vegetables
076729.jpg,lemon-pie,Lemon pie
076729.jpg,cake-chocolate,"Cake, chocolate"
076730.jpg,coffee-with-caffeine,"Coffee, with caffeine"
076732.jpg,waffle,Waffle
076732.jpg,fruit-salad,Fruit salad
076733.jpg,syrup-diluted-ready-to-drink,"Syrup (diluted, ready to drink)"
076740.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
076741.jpg,tea-peppermint,"Tea, peppermint"
076742.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
076744.jpg,risotto-without-cheese-cooked,"Risotto, without cheese, cooked"
076744.jpg,tomato-raw,"Tomato, raw "
076747.jpg,wine-red,"Wine, red"
076748.jpg,water,Water
076749.jpg,chicken-curry-cream-coconut-milk-curry-spices-paste,Chicken curry (cream/coconut milk. curry spices/paste))
076749.jpg,pork,Pork
076749.jpg,rice,Rice
076750.jpg,soup-pumpkin,"Soup, pumpkin"
076751.jpg,gluten-free-bread,Gluten-free bread
076752.jpg,apple-pie,Apple pie
076752.jpg,thickened-cream-35,Thickened cream (> 35%)
076753.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
076754.jpg,chicken-curry-cream-coconut-milk-curry-spices-paste,Chicken curry (cream/coconut milk. curry spices/paste))
076754.jpg,pork,Pork
076754.jpg,rice,Rice
076755.jpg,croque-monsieur,Croque monsieur
076755.jpg,pineapple,Pineapple
076756.jpg,bread-half-white,"Bread, half white"
076756.jpg,butter,Butter
076757.jpg,water,Water
076759.jpg,beer,Beer
076760.jpg,guacamole,Guacamole
076760.jpg,tomato-raw,"Tomato, raw "
076761.jpg,wine-red,"Wine, red"
076770.jpg,chickpeas,Chickpeas
076771.jpg,sauce-savoury,Sauce (savoury)
076775.jpg,potato-gnocchi,Potato-gnocchi
076775.jpg,sauce-cream,"Sauce, cream"
076780.jpg,lemon-pie,Lemon pie
076780.jpg,thickened-cream-35,Thickened cream (> 35%)
076780.jpg,fruit-coulis,Fruit coulis
076782.jpg,brioche,Brioche
076785.jpg,mixed-salad-chopped-without-sauce,Mixed salad (chopped without sauce)
076788.jpg,bread-half-white,"Bread, half white"
076793.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
076793.jpg,oil-vinegar-salad-dressing,Oil & vinegar salad dressing
076793.jpg,hamburger-bread-meat-ketchup,"Hamburger (Bread, meat, ketchup)"
076795.jpg,tea,Tea
076796.jpg,pasta-spaghetti,"Pasta, spaghetti"
076796.jpg,sauce-pesto,"Sauce, pesto"
076796.jpg,cheese,Cheese
076797.jpg,pasta-wholemeal,"Pasta, wholemeal"
076797.jpg,sauce-pesto,"Sauce, pesto"
076797.jpg,cheese,Cheese
076798.jpg,pumpkin,Pumpkin
076803.jpg,sauce-roast,"Sauce, roast"
076804.jpg,grits-polenta-maize-flour,"Grits, polenta, maize flour"
076808.jpg,apple-pie,Apple pie
076810.jpg,rice,Rice
076810.jpg,curry-vegetarian,"Curry, vegetarian"
076811.jpg,mixed-nuts,Mixed nuts
076814.jpg,brownie,Brownie
076815.jpg,dough-puff-pastry-shortcrust-bread-pizza-dough,"Dough (puff pastry, shortcrust, bread, pizza dough)"
076818.jpg,herbal-tea,Herbal tea
076819.jpg,greek-yaourt-yahourt-yogourt-ou-yoghourt,"Greek Yaourt, yahourt, yogourt ou yoghourt"
076819.jpg,honey,Honey
076828.jpg,bread-white,"Bread, white"
076828.jpg,butter,Butter
076831.jpg,bread-white,"Bread, white"
076831.jpg,butter,Butter
076835.jpg,water,Water
076840.jpg,bread-wholemeal,"Bread, wholemeal"
076840.jpg,honey,Honey
076840.jpg,butter,Butter
076843.jpg,gluten-free-bread,Gluten-free bread
076843.jpg,coffee-with-caffeine,"Coffee, with caffeine"
076846.jpg,butter,Butter
076846.jpg,bread-white,"Bread, white"
076847.jpg,water,Water
076852.jpg,praline,Praline
076854.jpg,croissant,Croissant
076855.jpg,coffee-with-caffeine,"Coffee, with caffeine"
076857.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
076858.jpg,biscuits,Biscuits
076861.jpg,praline,Praline
076862.jpg,praline,Praline
076869.jpg,soup-vegetable,"Soup, vegetable"
076870.jpg,quiche-with-spinach-baked-with-cake-dough,"Quiche, with spinach, baked, with cake dough"
076870.jpg,tomato-raw,"Tomato, raw "
076871.jpg,leaf-spinach,Leaf spinach
076871.jpg,chicken-cut-into-stripes-only-meat,"Chicken, cut into stripes (only meat)"
076871.jpg,rice,Rice
076871.jpg,artichoke,Artichoke
076871.jpg,sauce-savoury,Sauce (savoury)
076872.jpg,water,Water
076873.jpg,apple-pie,Apple pie
076874.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
076874.jpg,croutons,Croutons
076876.jpg,pasta-penne,"Pasta, penne"
076877.jpg,water,Water
076881.jpg,pasta-penne,"Pasta, penne"
076881.jpg,sauce-cream,"Sauce, cream"
076885.jpg,pasta-penne,"Pasta, penne"
076885.jpg,sauce-cream,"Sauce, cream"
076886.jpg,mandarine,Mandarine
076887.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
076889.jpg,water,Water
076891.jpg,praline,Praline
076892.jpg,salad-rocket,"Salad, rocket"
076892.jpg,egg,Egg
076892.jpg,parmesan,Parmesan
076893.jpg,wine-white,"Wine, white"
076899.jpg,lemon,Lemon
076899.jpg,witloof-chicory,Witloof chicory
076900.jpg,wine-red,"Wine, red"
076903.jpg,bread-olive,"Bread, olive"
076903.jpg,hard-cheese,Hard cheese
076903.jpg,soft-cheese,Soft cheese
076903.jpg,ham-raw,"Ham, raw"
076903.jpg,carrot-raw,"Carrot, raw"
076904.jpg,wine-white,"Wine, white"
076905.jpg,carrot-raw,"Carrot, raw"
076905.jpg,bread-olive,"Bread, olive"
076905.jpg,soft-cheese,Soft cheese
076905.jpg,hard-cheese,Hard cheese
076910.jpg,praline,Praline
076914.jpg,water,Water
076921.jpg,water,Water
076926.jpg,water,Water
076937.jpg,avocado,Avocado
076937.jpg,salami,Salami
076937.jpg,bread-white,"Bread, white"
076938.jpg,water,Water
076939.jpg,wine-white,"Wine, white"
076940.jpg,bread-black,"Bread, black"
076941.jpg,salami,Salami
076943.jpg,water,Water
076945.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
076945.jpg,beetroot-steamed-without-addition-of-salt,"Beetroot, steamed, without addition of salt"
076949.jpg,mixed-vegetables,Mixed vegetables
076949.jpg,pork,Pork
076949.jpg,pasta-spaghetti,"Pasta, spaghetti"
076951.jpg,pasta-spaghetti,"Pasta, spaghetti"
076951.jpg,bolognaise-sauce,Bolognaise sauce
076953.jpg,pasta-spaghetti,"Pasta, spaghetti"
076953.jpg,mixed-vegetables,Mixed vegetables
076953.jpg,beef,Beef
076957.jpg,salad-lambs-ear,"Salad, lambs' ear"
076957.jpg,corn,Corn
076958.jpg,bread-white,"Bread, white"
076958.jpg,egg,Egg
076959.jpg,apple-pie,Apple pie
076964.jpg,wine-red,"Wine, red"
076966.jpg,mixed-salad-chopped-without-sauce,Mixed salad (chopped without sauce)
076978.jpg,sauce-carbonara,"Sauce, carbonara"
076978.jpg,pasta-spaghetti,"Pasta, spaghetti"
076985.jpg,bread-white,"Bread, white"
076985.jpg,butter,Butter
076986.jpg,water,Water
076987.jpg,butter,Butter
076987.jpg,bread-white,"Bread, white"
076992.jpg,coffee-with-caffeine,"Coffee, with caffeine"
076994.jpg,bread-white,"Bread, white"
076994.jpg,butter,Butter
076997.jpg,apple-pie,Apple pie
076998.jpg,butter,Butter
076998.jpg,bread-wholemeal,"Bread, wholemeal"
076998.jpg,honey,Honey
077003.jpg,bread-wholemeal,"Bread, wholemeal"
077003.jpg,jam,Jam
077004.jpg,bread-wholemeal,"Bread, wholemeal"
077004.jpg,jam,Jam
077005.jpg,tea,Tea
077006.jpg,bread-white,"Bread, white"
077007.jpg,espresso-with-caffeine,"Espresso, with caffeine"
077015.jpg,tea,Tea
077016.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
077017.jpg,apple,Apple
077019.jpg,wienerli-swiss-sausage,Wienerli (Swiss sausage)
077019.jpg,lasagne-meat-prepared,"Lasagne, meat, prepared"
077021.jpg,apple,Apple
077022.jpg,beetroot-steamed-without-addition-of-salt,"Beetroot, steamed, without addition of salt"
077026.jpg,beef-roast,"Beef, roast"
077026.jpg,mixed-vegetables,Mixed vegetables
077026.jpg,rice,Rice
077027.jpg,water,Water
077032.jpg,bread-white,"Bread, white"
077032.jpg,butter,Butter
077034.jpg,fruit-tart,Fruit tart
077037.jpg,pasta-penne,"Pasta, penne"
077038.jpg,water,Water
077041.jpg,pasta-penne,"Pasta, penne"
077043.jpg,water,Water
077045.jpg,salami,Salami
077047.jpg,mixed-salad-chopped-without-sauce,Mixed salad (chopped without sauce)
077049.jpg,semi-hard-cheese,Semi-hard cheese
077050.jpg,espresso-with-caffeine,"Espresso, with caffeine"
077053.jpg,praline,Praline
077054.jpg,praline,Praline
077055.jpg,pear,Pear
077057.jpg,mixed-salad-chopped-without-sauce,Mixed salad (chopped without sauce)
077059.jpg,carrot-raw,"Carrot, raw"
077060.jpg,coffee-with-caffeine,"Coffee, with caffeine"
077061.jpg,fruit-tart,Fruit tart
077064.jpg,juice-orange,"Juice, orange"
077069.jpg,fruit-tart,Fruit tart
077072.jpg,tea,Tea
077075.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
077080.jpg,praline,Praline
077083.jpg,almonds,Almonds
077084.jpg,beer,Beer
077087.jpg,egg,Egg
077089.jpg,bread-wholemeal,"Bread, wholemeal"
077090.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
077091.jpg,apple-pie,Apple pie
077092.jpg,tea,Tea
077094.jpg,water,Water
077096.jpg,apple-pie,Apple pie
077098.jpg,prosecco,Prosecco
077099.jpg,omelette-plain,"Omelette, plain"
077100.jpg,kiwi,Kiwi
077101.jpg,water,Water
077102.jpg,mixed-vegetables,Mixed vegetables
077102.jpg,chicken,Chicken
077102.jpg,potatoes-steamed,Potatoes steamed
077103.jpg,egg,Egg
077107.jpg,sweet-potato,Sweet potato
077110.jpg,bread-wholemeal,"Bread, wholemeal"
077117.jpg,bread-wholemeal,"Bread, wholemeal"
077117.jpg,butter,Butter
077119.jpg,wine-red,"Wine, red"
077120.jpg,hard-cheese,Hard cheese
077125.jpg,sauce-mushroom,"Sauce, mushroom"
077125.jpg,pasta-spaghetti,"Pasta, spaghetti"
077128.jpg,rice,Rice
077128.jpg,mixed-vegetables,Mixed vegetables
077128.jpg,pork,Pork
077128.jpg,sauce-savoury,Sauce (savoury)
077130.jpg,wine-red,"Wine, red"
077131.jpg,water,Water
077133.jpg,salmon,Salmon
077133.jpg,leek,Leek
077133.jpg,carrot-raw,"Carrot, raw"
077133.jpg,potatoes-steamed,Potatoes steamed
077134.jpg,pork,Pork
077134.jpg,rice,Rice
077134.jpg,mixed-vegetables,Mixed vegetables
077138.jpg,beer,Beer
077140.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
077141.jpg,ham-raw,"Ham, raw"
077141.jpg,pizza-margherita-baked,"Pizza, Margherita, baked"
077142.jpg,ham-raw,"Ham, raw"
077142.jpg,pizza-margherita-baked,"Pizza, Margherita, baked"
077150.jpg,chicken,Chicken
077151.jpg,rice,Rice
077152.jpg,wine-red,"Wine, red"
077159.jpg,bread-white,"Bread, white"
077165.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
077165.jpg,rice,Rice
077165.jpg,soup-of-lentils-dahl-dhal,"Soup of lentils, Dahl (Dhal)"
077166.jpg,beer,Beer
077169.jpg,coffee-with-caffeine,"Coffee, with caffeine"
077178.jpg,beer,Beer
077179.jpg,apple-crumble,Apple crumble
077195.jpg,bread-white,"Bread, white"
077196.jpg,coffee-with-caffeine,"Coffee, with caffeine"
077199.jpg,bread-wholemeal,"Bread, wholemeal"
077199.jpg,butter,Butter
077199.jpg,honey,Honey
077200.jpg,juice-orange,"Juice, orange"
077201.jpg,egg,Egg
077209.jpg,grapefruit-pomelo,"Grapefruit, pomelo"
077210.jpg,egg,Egg
077211.jpg,hummus,Hummus
077211.jpg,rusk-wholemeal,"Rusk, wholemeal"
077212.jpg,tea-green,"Tea, green"
077218.jpg,braided-white-loaf,Braided white loaf
077218.jpg,hazelnut-chocolate-spread-nutella-ovomaltine-caotina,"Hazelnut-chocolate spread(Nutella, Ovomaltine, Caotina)"
077218.jpg,butter,Butter
077224.jpg,tea-peppermint,"Tea, peppermint"
077225.jpg,tea-peppermint,"Tea, peppermint"
077230.jpg,juice-orange,"Juice, orange"
077246.jpg,pasta-spaghetti,"Pasta, spaghetti"
077247.jpg,water,Water
077248.jpg,almonds,Almonds
077248.jpg,carrot-raw,"Carrot, raw"
077248.jpg,cream,Cream
077249.jpg,butter,Butter
077249.jpg,bread-white,"Bread, white"
077250.jpg,birchermuesli-prepared-no-sugar-added,"Birchermüesli, prepared, no sugar added"
077251.jpg,mixed-salad-chopped-without-sauce,Mixed salad (chopped without sauce)
077252.jpg,tea-peppermint,"Tea, peppermint"
077253.jpg,banana,Banana
077253.jpg,coffee-with-caffeine,"Coffee, with caffeine"
077253.jpg,egg,Egg
077255.jpg,pizza-with-vegetables-baked,"Pizza, with vegetables, baked"
077258.jpg,pizza-with-vegetables-baked,"Pizza, with vegetables, baked"
077259.jpg,rice,Rice
077259.jpg,fish,Fish
077259.jpg,leaf-spinach,Leaf spinach
077259.jpg,cheese,Cheese
077265.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
077266.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
077266.jpg,orange,Orange
077268.jpg,coca-cola,Coca Cola
077269.jpg,rice,Rice
077269.jpg,fish,Fish
077269.jpg,leaf-spinach,Leaf spinach
077274.jpg,cordon-bleu-from-pork-schnitzel-fried,"Cordon bleu, from pork schnitzel, fried"
077274.jpg,chips-french-fries,"Chips, french fries"
077274.jpg,mixed-vegetables,Mixed vegetables
077274.jpg,mayonnaise,Mayonnaise
077277.jpg,bread-wholemeal,"Bread, wholemeal"
077287.jpg,coffee-with-caffeine,"Coffee, with caffeine"
077290.jpg,salad-lambs-ear,"Salad, lambs' ear"
077290.jpg,apple,Apple
077296.jpg,quiche-with-cheese-baked-with-puff-pastry,"Quiche, with cheese, baked, with puff pastry"
077299.jpg,carrot-cake,Carrot cake
077301.jpg,rice,Rice
077301.jpg,soup-of-lentils-dahl-dhal,"Soup of lentils, Dahl (Dhal)"
077301.jpg,sour-cream,Sour cream
077306.jpg,beef-filet,"Beef, filet"
077306.jpg,dough-puff-pastry-shortcrust-bread-pizza-dough,"Dough (puff pastry, shortcrust, bread, pizza dough)"
077307.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
077307.jpg,tomato-raw,"Tomato, raw "
077309.jpg,mandarine,Mandarine
077310.jpg,apple,Apple
077312.jpg,dairy-ice-cream,Dairy ice cream
077313.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
077316.jpg,bread-nut,"Bread, nut"
077321.jpg,wine-red,"Wine, red"
077322.jpg,water,Water
077323.jpg,pizza-margherita-baked,"Pizza, Margherita, baked"
077326.jpg,wine-rose,"Wine, rosé"
077334.jpg,chips-french-fries,"Chips, french fries"
077336.jpg,mixed-nuts,Mixed nuts
077337.jpg,tea-black,"Tea, black"
077338.jpg,carrot-raw,"Carrot, raw"
077339.jpg,beetroot-steamed-without-addition-of-salt,"Beetroot, steamed, without addition of salt"
077340.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
077343.jpg,rice,Rice
077343.jpg,lentils,Lentils
077343.jpg,greek-yaourt-yahourt-yogourt-ou-yoghourt,"Greek Yaourt, yahourt, yogourt ou yoghourt"
077346.jpg,soup-pumpkin,"Soup, pumpkin"
077347.jpg,mixed-salad-chopped-without-sauce,Mixed salad (chopped without sauce)
077347.jpg,chickpeas,Chickpeas
077347.jpg,tomato-raw,"Tomato, raw "
077349.jpg,lentils,Lentils
077349.jpg,rice,Rice
077349.jpg,greek-yaourt-yahourt-yogourt-ou-yoghourt,"Greek Yaourt, yahourt, yogourt ou yoghourt"
077358.jpg,soup-of-lentils-dahl-dhal,"Soup of lentils, Dahl (Dhal)"
077358.jpg,avocado,Avocado
077358.jpg,salami,Salami
077358.jpg,bread-white,"Bread, white"
077358.jpg,rice,Rice
077360.jpg,braided-white-loaf,Braided white loaf
077367.jpg,cheese,Cheese
077369.jpg,apple,Apple
077372.jpg,kiwi,Kiwi
077379.jpg,almonds,Almonds
077379.jpg,tea,Tea
077382.jpg,glucose-drink-50g,Glucose drink 50g
077384.jpg,juice-orange,"Juice, orange"
077384.jpg,banana,Banana
077385.jpg,butter,Butter
077385.jpg,bread-french-white-flour,"Bread, French (white flour)"
077387.jpg,gluten-free-bread,Gluten-free bread
077390.jpg,croissant,Croissant
077394.jpg,bread-white,"Bread, white"
077395.jpg,espresso-with-caffeine,"Espresso, with caffeine"
077396.jpg,croissant,Croissant
077398.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
077401.jpg,juice-orange,"Juice, orange"
077406.jpg,espresso-with-caffeine,"Espresso, with caffeine"
077408.jpg,coffee-with-caffeine,"Coffee, with caffeine"
077422.jpg,water,Water
077423.jpg,hazelnut,Hazelnut
077423.jpg,mousse,Mousse
077424.jpg,fruit-tart,Fruit tart
077425.jpg,bagel-without-filling,Bagel (without filling)
077425.jpg,salmon-smoked,"Salmon, smoked"
077425.jpg,avocado,Avocado
077425.jpg,cucumber,Cucumber
077428.jpg,mixed-salad-chopped-without-sauce,Mixed salad (chopped without sauce)
077428.jpg,tomato-raw,"Tomato, raw "
077429.jpg,bread-wholemeal,"Bread, wholemeal"
077430.jpg,water,Water
077432.jpg,pasta-spaghetti,"Pasta, spaghetti"
077432.jpg,bolognaise-sauce,Bolognaise sauce
077432.jpg,cheese,Cheese
077433.jpg,water,Water
077435.jpg,pork,Pork
077435.jpg,broccoli,Broccoli
077435.jpg,sweet-potato,Sweet potato
077435.jpg,sauce-savoury,Sauce (savoury)
077436.jpg,potatoes-au-gratin-dauphinois-prepared,"Potatoes au gratin, dauphinois, prepared"
077440.jpg,soft-cheese,Soft cheese
077440.jpg,carrot-raw,"Carrot, raw"
077440.jpg,hard-cheese,Hard cheese
077442.jpg,bread-wholemeal-toast,"Bread, wholemeal toast"
077443.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
077444.jpg,fruit-tart,Fruit tart
077444.jpg,thickened-cream-35,Thickened cream (> 35%)
077446.jpg,sugar-glazing,"Sugar, glazing"
077446.jpg,chocolate-cookies,Chocolate cookies
077446.jpg,thickened-cream-35,Thickened cream (> 35%)
077447.jpg,espresso-with-caffeine,"Espresso, with caffeine"
077448.jpg,espresso-with-caffeine,"Espresso, with caffeine"
077462.jpg,pear,Pear
077467.jpg,water,Water
077469.jpg,tea-green,"Tea, green"
077475.jpg,juice-orange,"Juice, orange"
077481.jpg,wine-white,"Wine, white"
077482.jpg,black-olives,Black olives
077483.jpg,cashew-nut,Cashew nut
077487.jpg,bread-half-white,"Bread, half white"
077488.jpg,wine-white,"Wine, white"
077491.jpg,water,Water
077493.jpg,artichoke,Artichoke
077494.jpg,wine-red,"Wine, red"
077495.jpg,mozzarella,Mozzarella
077495.jpg,avocado,Avocado
077495.jpg,broccoli,Broccoli
077497.jpg,potato-gnocchi,Potato-gnocchi
077497.jpg,cheese,Cheese
077500.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
077500.jpg,bell-pepper-red-raw,"Bell pepper, red, raw "
077501.jpg,water,Water
077502.jpg,bread-wholemeal,"Bread, wholemeal"
077502.jpg,egg,Egg
077502.jpg,mustard-dijon,"Mustard, Dijon"
077503.jpg,bread-wholemeal,"Bread, wholemeal"
077508.jpg,avocado,Avocado
077508.jpg,witloof-chicory,Witloof chicory
077508.jpg,cucumber,Cucumber
077508.jpg,bread-wholemeal,"Bread, wholemeal"
077508.jpg,beef,Beef
077509.jpg,water,Water
077510.jpg,white-coffee-with-caffeine,"White coffee, with caffeine"
077520.jpg,beer,Beer
077522.jpg,pasta-twist,"Pasta, twist"
077530.jpg,beer,Beer
077533.jpg,mixed-nuts,Mixed nuts
077535.jpg,bread-white,"Bread, white"
077539.jpg,glucose-drink-50g,Glucose drink 50g
077540.jpg,hard-cheese,Hard cheese
077541.jpg,tea-peppermint,"Tea, peppermint"
077542.jpg,bread-wholemeal,"Bread, wholemeal"
077542.jpg,butter,Butter
077542.jpg,jam,Jam
077544.jpg,apple,Apple
077545.jpg,bread-wholemeal,"Bread, wholemeal"
077545.jpg,butter,Butter
077547.jpg,muesli,Müesli
077548.jpg,juice-orange,"Juice, orange"
077549.jpg,espresso-with-caffeine,"Espresso, with caffeine"
077550.jpg,ristretto-with-caffeine,"Ristretto, with caffeine"
077551.jpg,roll-with-pieces-of-chocolate,Roll with pieces of chocolate
077555.jpg,juice-orange,"Juice, orange"
077555.jpg,banana,Banana
077556.jpg,coffee-with-caffeine,"Coffee, with caffeine"
077558.jpg,coffee-with-caffeine,"Coffee, with caffeine"
077559.jpg,croissant-with-chocolate-filling,Croissant with chocolate filling
077567.jpg,cappuccino,Cappuccino
077570.jpg,braided-white-loaf,Braided white loaf
077572.jpg,tea,Tea
077573.jpg,tea,Tea
077574.jpg,croissant,Croissant
077581.jpg,water,Water
077583.jpg,coffee-with-caffeine,"Coffee, with caffeine"
077584.jpg,water,Water
077585.jpg,salad-leaf-salad-green,"Salad, leaf / salad, green"
077585.jpg,oil-vinegar-salad-dressing,Oil & vinegar salad dressing
077586.jpg,bread-white,"Bread, white"
077587.jpg,bread-white,"Bread, white"
077589.jpg,pasta-twist,"Pasta, twist"
077589.jpg,bolognaise-sauce,Bolognaise sauce
077589.jpg,cheese,Cheese
077589.jpg,mixed-vegetables,Mixed vegetables
077590.jpg,water,Water
077591.jpg,pasta-in-butterfly-form-farfalle,"Pasta in butterfly form, farfalle"
077592.jpg,coffee-with-caffeine,"Coffee, with caffeine"
077596.jpg,mixed-vegetables,Mixed vegetables
077597.jpg,pasta-twist,"Pasta, twist"
077600.jpg,water,Water
077601.jpg,cheese,Cheese
077601.jpg,pasta-penne,"Pasta, penne"
077601.jpg,tomato-sauce,Tomato sauce
077602.jpg,pizza-margherita-baked,"Pizza, Margherita, baked"
077603.jpg,wine-white,"Wine, white"
077604.jpg,pasta-spaghetti,"Pasta, spaghetti"
077605.jpg,tiramisu,Tiramisu
077607.jpg,mixed-nuts,Mixed nuts
077607.jpg,sunflower-seeds,Sunflower seeds
077608.jpg,ristretto-with-caffeine,"Ristretto, with caffeine"
077611.jpg,taboule-prepared-with-couscous,"Taboulé, prepared, with couscous"
077611.jpg,hummus,Hummus
077611.jpg,beef-minced-only-meat,"Beef, minced (only meat)"
077615.jpg,water-mineral,"Water, mineral"
077617.jpg,avocado,Avocado
077619.jpg,dairy-ice-cream,Dairy ice cream
077619.jpg,biscuits,Biscuits
077625.jpg,wine-white,"Wine, white"
077627.jpg,coffee-with-caffeine,"Coffee, with caffeine"
077628.jpg,quiche-with-cheese-baked-with-puff-pastry,"Quiche, with cheese, baked, with puff pastry"
